2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-10
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-11
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-12
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-01-1,4.7,8.2,1,-,67,0,2.1,7.6,18,-
2012-01-2,5.2,8.7,1.8,-,60,0,4.7,5.6,10.7,-
2012-01-3,3.8,6.7,0,-,44,-,5.1,15.6,25.2,-
2012-01-4,1.7,5.3,-0.7,-,32,0,9.2,10,21.7,35.9
2012-01-5,2.6,4.1,0,-,37,-,7.9,3.5,7.2,-
2012-01-6,2.1,4.1,-0.3,-,71,0,3.2,4.6,10.7,-
2012-01-7,5.7,8,-0.4,-,68,1.78,6.3,7.6,18,-
2012-01-8,5.4,6,4,-,84,1.52,2.1,6.9,10.7,-
2012-01-9,6,7,4.6,-,72,1.02,3.2,4.6,10.7,-
2012-01-10,7.3,9.1,5,-,64,0,2.9,6.1,10.7,-
2012-01-11,4.7,7.2,1,-,64,0,2.7,9.8,18,-
2012-01-12,6.2,9,2,-,65,0,9,5.7,10.7,-
2012-01-13,5.8,7.6,4.6,-,79,9.65,1.8,8.3,14.4,-
2012-01-14,5.7,6,4.6,-,86,31.24,1.8,10,18,-
2012-01-15,5.4,6,4.2,-,85,30.99,3.2,10.2,14.4,-
2012-01-16,4.9,7,3.6,-,85,6.1,5.1,6.3,14.4,-
2012-01-17,7.4,10,3.1,-,71,0.51,8,8.5,18,-
2012-01-18,7.3,8,6,-,85,18.8,3.5,11.9,18,-
2012-01-19,6.4,8,4.9,-,78,1.52,1.6,9.3,18,28.7
2012-01-20,5.7,7.3,3.6,-,67,0,2.6,12,18,32.4
2012-01-21,2.9,5,0,-,82,11.43,4.2,15.6,21.7,39.6
2012-01-22,0.2,1,-2,-,69,0,8,13.7,18,39.6
2012-01-23,-0.3,2.7,-3,-,61,0,7.9,4.6,14.4,-
2012-01-24,0.1,3,-4,-,70,0.25,4.8,9.8,14.4,-
2012-01-25,0.2,5,-4,-,59,0,4.3,5.9,14.4,-
2012-01-26,4.4,8.1,-2.5,-,64,0,7.6,5.7,14.4,-
2012-01-27,5.5,6.5,3.9,-,84,11.68,2.6,7.2,14.4,-
2012-01-28,6.1,7,4.4,-,87,10.67,2.3,9.1,18,-
2012-01-29,5.7,7,4.3,-,82,10.16,3.9,8.3,18,-
2012-01-30,5,7,2,-,76,2.54,5.8,7.4,21.7,-
2012-01-31,6.1,11,2,-,72,1.02,9,8.7,18,-
2012-02
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-02-1,4.5,10.3,0,-,67,0,9.3,18.5,25.2,-
2012-02-2,0.8,4,-3,-,52,0,10.9,13.7,18,25.2
2012-02-3,1.9,7.4,-2.2,-,56,0,8,4.8,10.7,-
2012-02-4,5.9,9.3,-1.2,-,74,1.78,3.2,6.5,14.4,-
2012-02-5,8.1,9.6,5.1,-,79,6.6,2.3,6.7,10.7,-
2012-02-6,6.4,8,2,-,79,23.88,5.3,18.1,32.4,39.6
2012-02-7,0.8,5.8,-2.4,-,41,14.22,10.1,15.4,25.2,35.9
2012-02-8,0.7,4.9,-2.8,-,37,0,10.1,7.4,18,-
2012-02-9,2.8,4.2,-2,-,53,0,7.1,7,14.4,-
2012-02-10,0.8,2.6,-1,-,85,2.79,1.9,6.3,18,-
2012-02-11,3.6,5.9,-1.2,-,74,0.25,1.8,3.9,7.2,-
2012-02-12,5.9,7,3.3,-,88,5.08,1.3,5,10.7,-
2012-02-13,6.4,8,5.3,-,82,0,3.1,7.6,14.4,-
2012-02-14,6,7,5,-,88,6.86,1.6,9.4,14.4,-
2012-02-15,4.3,5.9,2,-,84,7.87,3.7,11.1,21.7,-
2012-02-16,4.3,5,2.2,-,77,0,3.9,8.5,14.4,-
2012-02-17,4.4,8.1,0,-,53,0,6,9.1,18,-
2012-02-18,2.6,6,-1,-,45,0,8.5,8.3,18,-
2012-02-19,3.4,8.4,-1,-,49,0,8.2,6.3,14.4,-
2012-02-20,6.1,9.1,-0.7,-,71,5.59,3.1,5.4,10.7,-
2012-02-21,8.6,11,5.4,-,87,24.89,1.1,6.3,14.4,-
2012-02-22,10.5,14.5,7.9,-,86,13.46,1.9,7.8,21.7,-
2012-02-23,6.7,10.2,4,-,83,9.91,1.9,15,21.7,-
2012-02-24,5.1,6,4,-,80,2.29,1.9,11.1,21.7,-
2012-02-25,2.9,4.5,0,-,73,2.54,5,13.1,25.2,-
2012-02-26,3.1,5.2,-0.1,-,62,1.27,9.7,10.9,18,-
2012-02-27,4.3,6,1.7,-,64,0.76,10.3,9.4,14.4,-
2012-02-28,4,5,0.8,-,77,3.56,3.7,5.4,10.7,-
2012-02-29,7.2,10.1,3.1,-,78,7.87,2.9,6.7,10.7,-
2012-03
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-03-1,8.2,11,6,-,81,7.11,3.5,7.6,18,-
2012-03-2,6.7,8,4.8,-,79,3.81,2.6,10.7,14.4,-
2012-03-3,5.8,6.1,4.6,-,86,28.19,2.1,7,14.4,-
2012-03-4,7.2,8,5.4,-,87,30.23,1.9,6.3,14.4,-
2012-03-5,6.8,7,5,-,83,8.13,2.7,5.9,14.4,-
2012-03-6,7.2,10.8,4.8,-,75,24.38,2.6,8.1,18,-
2012-03-7,5.3,6,4.7,-,82,12.19,2.9,11.5,25.2,-
2012-03-8,5.7,6,4.3,-,76,7.87,4.7,9.8,14.4,-
2012-03-9,6.1,8,2,-,58,6.35,9.5,11.5,21.7,-
2012-03-10,5.4,9.4,1.7,-,52,0,7.2,6.5,14.4,-
2012-03-11,5.8,11.4,0,-,62,0,6.6,14.6,25.2,-
2012-03-12,5.1,9.2,1.7,-,56,0,9.7,8.3,18,-
2012-03-13,8.4,15.4,2.4,-,64,0,5.8,5.4,14.4,-
2012-03-14,12.7,18.3,4.1,-,59,0.51,6.9,9.3,21.7,-
2012-03-15,11.6,12,9.7,-,86,24.38,1.6,6.9,14.4,-
2012-03-16,14.1,18.4,11,-,78,0,4.3,10.2,18,-
2012-03-17,12.5,15,11,-,80,8.89,1.8,7.8,14.4,-
2012-03-18,11.9,16.6,7,-,73,0,3.9,14.6,21.7,-
2012-03-19,7.4,9,6,-,80,5.59,6,16.5,25.2,-
2012-03-20,6.7,8,4,-,73,0.51,6.3,9.1,18,-
2012-03-21,10.2,15.6,3.6,1022.2,69,0.25,6.4,5.6,21.7,-
2012-03-22,13.2,23.6,7,-,68,21.34,6,15,25.2,43.2
2012-03-23,10.2,12.5,6.9,-,54,11.94,9.2,20.7,28.7,43.2
2012-03-24,12.1,18.7,6,-,37,3.81,10,8.1,14.4,-
2012-03-25,14.2,21.8,6.5,-,41,0,7.6,5.6,14.4,-
2012-03-26,13.8,22.1,8,-,60,0,4.8,6.9,18,-
2012-03-27,18.4,27,9.3,-,41,0,8.2,6.7,14.4,-
2012-03-28,17.9,27.2,11,-,47,0,7.6,8.5,18,-
2012-03-29,19.7,23,12,-,59,0,7.9,7.8,21.7,35.9
2012-03-30,13.9,16.9,9,-,77,27.18,2.9,9.6,21.7,35.9
2012-03-31,14.5,21.5,9,-,47,25.15,7.7,5.9,21.7,-
2012-04
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-04-1,18.4,25,9,-,34,0,9.2,10.2,25.2,35.9
2012-04-2,20.6,27,11,-,45,2.03,9.8,21.7,46.9,82.8
2012-04-3,14.3,20.2,11,-,39,0,8.4,11.5,21.7,32.4
2012-04-4,14.3,17,10,-,57,0.25,5.1,8.9,21.7,-
2012-04-5,17.6,26.1,10,-,41,0,9.5,12,32.4,-
2012-04-6,17.3,25.7,10.8,-,45,0,9.3,6.9,14.4,-
2012-04-7,17.4,24,12.4,-,59,0,6.1,7.4,18,-
2012-04-8,18.7,21,14.7,-,60,0,10,11.5,21.7,-
2012-04-9,17.1,20,15,-,80,0.51,3.4,6.1,14.4,-
2012-04-10,23.6,29.2,15.8,-,68,6.1,8.4,10.2,25.2,-
2012-04-11,18.4,26.1,13,-,65,0,5.1,17.4,25.2,39.6
2012-04-12,15.8,20.1,13.7,-,78,22.1,3.5,9.3,18,-
2012-04-13,15.7,18,13,-,79,0,2.1,5.6,14.4,-
2012-04-14,15.7,21.1,13.8,-,79,2.29,2.1,9.8,18,-
2012-04-15,15.9,20.9,12,-,76,0,2.7,5.6,14.4,-
2012-04-16,18.1,24.4,12.3,-,60,0,3.4,8.1,18,-
2012-04-17,16.7,21.7,14.1,-,62,0,7.7,10.9,18,-
2012-04-18,18.4,21.9,15,-,66,0,6,7,14.4,-
2012-04-19,20.3,25.5,16.7,-,66,-,3.7,9.1,18,-
2012-04-20,17.6,19.3,15,-,76,5.59,2.4,9.4,21.7,-
2012-04-21,17.5,22.4,13,-,70,0.25,8,12,32.4,-
2012-04-22,22.1,28.7,13.4,-,54,0,7.2,7.8,18,-
2012-04-23,26.3,32.5,17.5,-,48,1.02,9.7,10.6,21.7,-
2012-04-24,21.7,23.8,20.4,-,88,30.99,6.6,9.1,18,-
2012-04-25,19.4,22.5,15,-,56,28.19,11.3,20.9,39.6,61.1
2012-04-26,20.1,25.6,14.4,-,37,0,9.2,7.4,14.4,-
2012-04-27,23,29.5,14,-,48,0,9,6.3,14.4,-
2012-04-28,24.8,30.7,17.3,-,62,23.11,8,8,18,-
2012-04-29,23.6,27,21,-,79,5.84,8,9.3,18,-
2012-04-30,19.7,23,17.8,-,82,2.03,3.1,10.2,14.4,-
2012-05
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-05-1,19.7,23.7,17.8,-,78,0,6.4,12.8,28.7,50.4
2012-05-2,21.1,26.4,17.6,-,66,0,7.6,8.5,18,-
2012-05-3,22.3,25.3,17.3,-,67,0,4,3.5,10.7,-
2012-05-4,22.3,29.1,16,-,56,0,4.7,5.9,14.4,21.7
2012-05-5,24.7,31,16.8,-,44,0,7.2,7.2,14.4,-
2012-05-6,25.9,32.6,18.6,-,45,0,6.1,7.8,14.4,-
2012-05-7,26.7,34,18.9,-,49,13.72,5.8,9.1,14.4,-
2012-05-8,21.9,26.4,19,-,80,13.21,3.2,11.5,18,-
2012-05-9,19.7,23.7,17,-,77,4.57,9.7,10.6,18,-
2012-05-10,20.6,26.2,18,-,70,0,6.1,11.7,18,-
2012-05-11,21.6,27.8,17.8,-,70,0,4,8.9,21.7,-
2012-05-12,24.3,29.9,18.3,-,68,9.14,6.9,10.2,14.4,-
2012-05-13,20.9,24.3,19,-,81,2.79,6.1,9.1,21.7,-
2012-05-14,19.8,22,17,-,81,15.49,3.9,7.8,18,-
2012-05-15,21.3,25,16.8,-,68,0,5,5.2,10.7,-
2012-05-16,23.6,28.5,18.3,-,54,0,8.7,9.1,14.4,-
2012-05-17,24.4,32,16,-,37,0,9,10.4,21.7,35.9
2012-05-18,26.5,31.6,16.8,-,34,0,9.8,8.5,18,-
2012-05-19,18.8,24.7,17,-,74,5.08,5.5,7.4,14.4,-
2012-05-20,17.9,19,16.9,-,84,3.3,5,11.9,21.7,-
2012-05-21,20.2,24.8,16.9,-,67,0,8.2,10.6,21.7,-
2012-05-22,21.2,25.7,16.6,-,68,0.51,7.2,10.9,18,-
2012-05-23,20.9,23,19,-,78,7.37,3.5,6.9,14.4,-
2012-05-24,19.9,22,18.7,-,86,11.94,2.4,7,10.7,-
2012-05-25,20.1,22,18.6,-,81,4.57,3.2,6.7,14.4,-
2012-05-26,19.6,23.7,15.7,-,75,1.27,5.1,4.4,10.7,-
2012-05-27,22,27.6,15.7,-,60,1.02,6.6,9.6,21.7,-
2012-05-28,23.6,28.6,17.6,-,62,0,6.4,13.1,25.2,35.9
2012-05-29,24.4,30,19,-,58,49.02,7.7,13.9,21.7,-
2012-05-30,19.4,21,18,-,85,33.53,6.1,15,28.7,-
2012-05-31,20.7,23.8,18,-,74,0,8.5,10.9,21.7,-
2012-06
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-06-1,20.7,23.7,18,-,77,7.87,5.3,9.8,14.4,-
2012-06-2,20.8,24.9,18.4,-,74,0,8.2,9.3,18,-
2012-06-3,21.9,26,18.6,-,73,0,8,10.4,21.7,-
2012-06-4,23.3,27.6,19.5,-,75,0,5.1,8.5,14.4,-
2012-06-5,23.7,27.5,22,-,74,0,9.2,10.4,14.4,-
2012-06-6,23.7,25.1,22,-,77,1.52,10.3,4.6,10.7,-
2012-06-7,26.5,29,22.1,-,75,0,8.9,4.6,14.4,-
2012-06-8,27,30,24.2,-,75,0,8.2,8.3,18,-
2012-06-9,27.4,31,23,-,73,0,9,8.3,14.4,-
2012-06-10,28.1,33,23,-,70,7.11,4.7,8.7,18,-
2012-06-11,24.8,28.5,22.8,-,78,1.02,2.7,4.3,10.7,21.7
2012-06-12,25.5,30.3,22,-,75,0.25,2.3,5.4,10.7,-
2012-06-13,26.6,33.9,22,-,64,0,3.5,8,18,-
2012-06-14,27.1,31.7,21.4,-,62,0,8.9,11.5,18,28.7
2012-06-15,25.4,30.1,23,-,73,-,10.1,11.9,18,-
2012-06-16,25,30.2,22,-,66,-,8,10.2,18,-
2012-06-17,22.7,23.5,21.8,-,86,99.31,2.9,8.5,18,-
2012-06-18,23,25,21.5,-,86,60.71,4.2,3.7,7.2,-
2012-06-19,24.3,27,21.4,-,76,0,7.2,10.4,18,-
2012-06-20,23.8,27.5,22,-,78,0,8.9,11.9,21.7,-
2012-06-21,25.4,30.7,22.7,-,70,0,7.1,7.8,14.4,-
2012-06-22,23.5,27,20.7,-,82,48.51,3.2,6.5,10.7,-
2012-06-23,23.1,24.2,20.5,-,85,29.46,4.7,4.1,10.7,-
2012-06-24,25.3,27.6,22.4,-,78,0,8.4,3.9,10.7,-
2012-06-25,27.3,32,23.4,-,76,0.51,6.3,6.9,21.7,-
2012-06-26,25.9,29,24.5,-,85,27.94,4.8,3.1,14.4,-
2012-06-27,24.7,25.5,24,-,87,23.11,3.4,8,14.4,-
2012-06-28,26.9,30.9,24.1,-,83,5.59,2.4,5.9,14.4,-
2012-06-29,30.7,35,25.8,-,62,0.51,10.3,10.2,21.7,-
2012-06-30,30.5,37,25.8,-,67,1.02,10.9,8.1,21.7,39.6
2012-07
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-07-1,31.1,36,25.6,-,62,0,10.9,8.9,21.7,32.4
2012-07-2,31.9,36.3,26.6,-,53,0,10.3,13,28.7,46.9
2012-07-3,32,37.1,27.4,-,58,0,9,9.8,21.7,-
2012-07-4,33.3,38.5,27.5,-,54,0,9.5,7.6,18,32.4
2012-07-5,33.6,38.1,29.2,-,49,0,10.5,10,14.4,32.4
2012-07-6,31.7,36.7,27.7,-,60,0,10.3,12,25.2,-
2012-07-7,29.2,36.9,26,-,72,1.02,7.9,5.4,18,-
2012-07-8,30.4,36.8,26.2,-,70,12.95,6.4,7.4,25.2,-
2012-07-9,32.4,37.5,25.4,-,59,0,9.8,8.3,21.7,-
2012-07-10,33.1,36,28.7,-,53,0,10.1,12,25.2,-
2012-07-11,32.4,35.3,29,-,57,0,11.3,10.2,25.2,-
2012-07-12,31.6,37.2,28,-,61,0,10.9,8.3,21.7,-
2012-07-13,28.9,31.8,26,-,71,8.89,7.2,7.4,21.7,-
2012-07-14,28.4,37,23.6,-,71,25.91,6,10,25.2,43.2
2012-07-15,26.7,29.5,23.5,-,71,0,5,5,14.4,-
2012-07-16,26.4,30.1,24.5,-,81,0.76,4.2,5.9,18,-
2012-07-17,26.2,29,24.5,-,82,1.02,3.7,4.1,14.4,-
2012-07-18,27.8,32.1,24.5,-,69,0.76,3.5,6.7,14.4,-
2012-07-19,29.3,33.5,25.5,-,67,0,3.2,6.3,18,-
2012-07-20,29,35.3,25.4,-,72,0.25,8.9,5.6,21.7,-
2012-07-21,31.8,36.4,25.4,-,58,0,10.3,8.9,18,-
2012-07-22,31.9,36.9,27,-,55,0,11.3,10.4,18,-
2012-07-23,31.4,36.5,27.7,-,59,0,11.3,10.6,18,-
2012-07-24,31.6,36.7,27,-,53,0,10.8,11.1,18,32.4
2012-07-25,31,36.2,27,-,55,0,11.3,9.8,25.2,28.7
2012-07-26,30.8,36.2,26.8,-,60,0,11.1,9.1,18,-
2012-07-27,31.3,35.8,27.3,-,59,0,11.4,8.1,18,-
2012-07-28,31.6,37.4,27.2,-,58,0,11.3,8.1,14.4,-
2012-07-29,32.1,37.7,28,-,52,0,11.1,10.7,18,-
2012-07-30,31.4,37.9,27,-,55,0,10.6,11.3,18,32.4
2012-07-31,29.6,34.8,26,-,66,-,11.6,12.4,25.2,-
2012-08
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-08-1,29.1,33.2,26.2,-,67,12.19,9.7,18,28.7,-
2012-08-2,27.5,30.8,25,-,80,29.21,10,20,32.4,-
2012-08-3,27.6,30.7,25,-,78,0.25,9.8,13.9,21.7,-
2012-08-4,29.4,34.2,25.6,-,70,0,10.5,15.4,25.2,-
2012-08-5,28.8,33.5,25.8,-,70,34.04,9.5,11.5,21.7,-
2012-08-6,29.3,33,25.7,-,69,0.76,9.8,19.8,32.4,43.2
2012-08-7,28.3,31,26,-,73,15.49,9.2,29.3,50.4,82.8
2012-08-8,25.7,28,24.8,-,86,100.84,6.3,20.7,50.4,82.8
2012-08-9,28.7,32,24.7,-,74,0.51,7.7,6.7,14.4,-
2012-08-10,28.9,35,25.5,-,71,17.78,8.2,8,18,-
2012-08-11,28.7,31,25.4,-,70,0,7.4,5.7,18,-
2012-08-12,29.5,35.3,25.4,-,72,0.25,7.7,6.7,25.2,-
2012-08-13,29.9,36.3,26.9,-,72,-,5.6,4.6,18,21.7
2012-08-14,32.3,37.4,27.4,-,66,0,5.8,5,14.4,-
2012-08-15,31.3,37.3,27.3,-,66,0.51,7.4,5.9,25.2,-
2012-08-16,31.2,35.8,27.3,-,66,0,9.2,9.1,21.7,-
2012-08-17,31.7,36.8,27.6,-,60,0,11.1,9.8,21.7,-
2012-08-18,31.3,37.5,25.7,-,61,4.83,10.9,9.1,25.2,-
2012-08-19,30.9,36.4,25.4,-,61,2.29,10.8,6.1,21.7,-
2012-08-20,28.2,36.6,23,-,74,0,7.6,4.8,35.9,53.9
2012-08-21,29.1,36,25,-,68,6.1,8.9,9.8,32.4,46.9
2012-08-22,24.3,26,21.6,-,80,17.53,5.5,13.3,21.7,32.4
2012-08-23,23,24,21.5,-,79,0.51,9.7,12,18,-
2012-08-24,26.2,29,21.8,-,78,1.78,3.4,8.3,14.4,-
2012-08-25,27.7,31.9,24.6,-,76,0,9.5,9.8,21.7,-
2012-08-26,28.4,32.4,25.4,-,70,0,10.1,13.9,21.7,32.4
2012-08-27,27.8,32.6,25,-,72,0,10.9,18.3,28.7,46.9
2012-08-28,27.7,32,24.6,-,66,0,9.3,7.6,21.7,-
2012-08-29,28.6,34.1,24.5,-,67,0,7.4,6.5,25.2,-
2012-08-30,28.5,33.2,24.9,-,67,0,6,8.9,18,-
2012-08-31,27.8,32.4,24,-,69,0,9.2,14.3,25.2,43.2
2012-09
Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG
2012-09-1,27,31,24,-,67,0,10.8,9.8,14.4,-
2012-09-2,28.1,33.9,24,-,65,-,10.6,10.6,21.7,-
2012-09-3,26.4,31.1,22,-,70,3.05,8.7,7.8,14.4,32.4
2012-09-4,19.8,23.2,18.9,-,85,25.65,3.7,6.7,14.4,-
2012-09-5,23.1,25,18.8,-,81,1.78,2.4,3,10.7,-
2012-09-6,25.7,29,21.8,-,79,0,6.3,6.9,18,-
2012-09-7,26.8,33,22.8,-,73,1.02,8.2,5.2,18,-
2012-09-8,27.3,31.4,22.7,-,78,5.08,3.7,6.7,18,-
2012-09-9,24.8,28,23,-,80,5.33,5.3,7.8,18,-
2012-09-10,24.7,27.6,22,-,72,0,8.7,9.1,14.4,-
2012-09-11,25.8,30.8,21.6,-,72,0,6.1,6.9,18,-
2012-09-12,26.1,32.4,21,-,75,36.58,4.8,11.3,18,35.9
